OBJECTID,OBJECTCLASS,OBJECTSUBCLASS,DESCRIPTION,REPOSITORY,CREATEDDATE,UPDATEDDATE,TRANSFERDATE,EXPIRATIONDATE,RENEWALMODE,RENEWALPERIOD,PREPAIDPERIOD,PAIDUNTILDATE,ACCOUNTINGDATE,FINALIZATIONDATE,FAILUREDATE,NEXTACTION,NEXTACTIONDATE,NAMESERVER,INTERNALNAMESERVER,STATUS,OWNERCONTACT,ADMINCONTACT,TECHCONTACT,BILLINGCONTACT,ROID,TRANSFERLOCK,ADDON-PROXY,ADDON-TRUSTEE,MISSINGPARAMETER,INVALIDPARAMETER,CLAIMKEY,TRANSFER-DIRECTION,TRANSFER-CREATEDDATE,TRANSFER-STATUS,TRANSFER-OLDREGISTRAR,TRANSFER-NEWREGISTRAR,User,SubUser,SubSubUsers
test-603.dk,DOMAIN,DK,test-603.dk,DK-OTE-1API1,2018-05-18 12:27:53,2018-05-18 12:27:53,0000-00-00 00:00:00,2024-05-16 12:27:53,AUTORENEW,1Y,1Y,2025-05-16 12:27:53,2025-05-08 12:27:53,2024-05-13 12:27:53,2025-05-13 12:27:53,expireunpaid,2025-05-13 12:27:53,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-VKN1524359,P-TUH1260830,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
domainuk.ie,DOMAIN,IE,domainuk.ie,IE-OTE-1API1,2018-04-30 10:09:44,2018-04-30 10:09:44,0000-00-00 00:00:00,2019-04-30 10:09:44,AUTORENEW,1Y,1Y,2020-04-29 10:09:44,2020-04-22 10:09:44,2019-04-29 10:09:44,2020-07-07 10:09:44,expireunpaid,2020-07-07 10:09:44,ns-95-b.gnadi.net ns-15-c.gnadi.net ns-101-a.gnadi.net,,PENDINGCREATE,SG3161-GNDIE,SG3161-GNDIE,SG3161-GNDIE,SG3161-GNDIE,,0,,,,,,,,,,,test.user,,
test-602.travel,DOMAIN,TRAVEL,test-602.travel,ARI-OTE-1API1,2018-05-04 17:08:20,2018-06-08 15:53:09,0000-00-00 00:00:00,2025-05-04 17:08:20,AUTORENEW,1Y,1Y,2026-05-04 17:08:20,2026-04-29 17:08:20,2025-05-05 17:08:20,2026-06-17 17:08:20,finalize,2025-05-05 17:08:20,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,09d9cfd5560c18fc,P-TUH1260830,P-TUH1260830,P-TUH1260830,,1,,,,,,,,,,,test.user,,
test-601.dk,DOMAIN,DK,test-601.dk,DK-OTE-1API1,2018-05-18 12:00:43,2018-05-18 12:00:43,0000-00-00 00:00:00,2024-05-16 12:00:43,AUTORENEW,1Y,1Y,2025-05-16 12:00:43,2025-05-08 12:00:43,2024-05-13 12:00:43,2025-05-13 12:00:43,expireunpaid,2025-05-13 12:00:43,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-FTH1524338,P-TML1524337,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
chocolateandmore.shop,DOMAIN,SHOP,chocolateandmore.shop,SHOP-OTE-1API1,2018-04-26 11:45:56,2018-04-26 11:53:00,0000-00-00 00:00:00,2023-04-26 23:59:59,AUTORENEW,1Y,1Y,2024-04-25 23:59:59,2024-04-26 23:59:59,2023-05-31 23:59:59,2024-06-08 23:59:59,expireunpaid,2024-06-08 23:59:59,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,,,,,,,,,,,test.user,,
test-501.dk,DOMAIN,DK,test-501.dk,DK-OTE-1API1,2018-05-17 13:56:57,2018-05-17 13:56:57,0000-00-00 00:00:00,2024-05-15 13:56:57,AUTORENEW,1Y,1Y,2025-05-15 13:56:57,2025-05-07 13:56:57,2024-05-12 13:56:57,2025-05-12 13:56:57,expireunpaid,2025-05-12 13:56:57,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-TML1523895,P-TUH1260830,P-TML1523895,P-TML1523895,,,,,,,,,,,,,test.user,,
test-503.dk,DOMAIN,DK,test-503.dk,DK-OTE-1API1,2018-05-17 14:08:18,2018-05-17 14:08:18,0000-00-00 00:00:00,2024-05-15 14:08:18,AUTORENEW,1Y,1Y,2025-05-15 14:08:18,2025-05-07 14:08:18,2024-05-12 14:08:18,2025-05-12 14:08:18,expireunpaid,2025-05-12 14:08:18,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-TUH1523901,P-DMP1523900,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
aswqdewqddsa.org,DOMAIN,ORG,aswqdewqddsa.org,ORG-OTE-1API1,2018-07-02 13:59:09,2018-07-02 13:59:08,0000-00-00 00:00:00,2026-06-30 13:59:09,AUTORENEW,1Y,0,2026-06-30 13:59:09,2026-06-25 13:59:09,2026-07-01 13:59:09,2026-08-13 13:59:09,pay,2026-06-25 13:59:09,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
testmonday2.dk,DOMAIN,DK,testmonday2.dk,DK-OTE-1API1,2018-06-04 07:34:26,2018-06-04 07:34:26,0000-00-00 00:00:00,2024-06-02 07:34:26,AUTORENEW,1Y,1Y,2025-06-02 07:34:26,2025-05-25 07:34:26,2024-05-30 07:34:26,2025-05-30 07:34:26,expireunpaid,2025-05-30 07:34:26,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-TSH1540728,P-TSH1540726,P-TSH1540727,P-TSH1540725,,,,,,,,,,,,,test.user,,
testmonday.dk,DOMAIN,DK,testmonday.dk,DK-OTE-1API1,2018-06-04 07:23:19,2018-06-04 07:23:19,0000-00-00 00:00:00,2024-06-02 07:23:19,AUTORENEW,1Y,1Y,2025-06-02 07:23:19,2025-05-25 07:23:19,2024-05-30 07:23:19,2025-05-30 07:23:19,expireunpaid,2025-05-30 07:23:19,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-TSH1540693,P-TSH1540691,P-TSH1540692,P-TSH1540690,,,,,,,,,,,,,test.user,,
test-102.cologne,DOMAIN,COLOGNE,test-102.cologne,RYCE-OTE-1API1,2018-06-13 13:40:05,2018-06-13 14:58:43,0000-00-00 00:00:00,2022-06-13 13:40:05,AUTORENEW,1Y,1Y,2023-06-13 13:40:05,2023-06-14 13:40:05,2022-07-18 13:40:05,2023-07-27 13:40:05,expireunpaid,2023-07-27 13:40:05,ns2.ispapi.net ns1.hexonet.net ns.test-102.cologne,ns2.ispapi.net ns1.hexonet.net ns1.hexonet.net ns1.hexonet.net,ACTIVE clientTransferProhibited,P-DMP1554014,P-TML1554021,P-DMP1554014,P-DMP1554014,,1,,,,,,,,,,,test.user,,
test-201.wien,DOMAIN,WIEN,test-201.wien,RYCE-OTE-1API1,2018-06-25 15:39:24,2018-06-25 15:39:22,0000-00-00 00:00:00,2020-06-25 15:39:24,AUTORENEW,1Y,1Y,2021-06-25 15:39:24,2021-06-26 15:39:24,2020-07-30 15:39:24,2021-08-08 15:39:24,expireunpaid,2021-08-08 15:39:24,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-DMP1570823,P-DMP1570823,P-DMP1570823,P-DMP1570823,,0,,,,,,,,,,,test.user,,
asasdaasd.com,DOMAIN,COM,asasdaasd.com,COM-OTE-1API1,2018-07-02 14:00:48,2018-07-17 14:15:19,0000-00-00 00:00:00,2026-07-02 14:00:48,AUTORENEW,1Y,0,2026-07-02 14:00:48,2026-06-27 14:00:48,2026-07-03 14:00:48,2026-08-15 14:00:48,pay,2026-06-27 14:00:48,ns1.registrant-verification.ispapi.net ns3.registrant-verification.ispapi.net ns2.registrant-verification.ispapi.net,ns3.registrant-verification.ispapi.net ns1.registrant-verification.ispapi.net ns2.registrant-verification.ispapi.net,ACTIVE clientTransferProhibited,P-ABC123,P-ABC123,P-ABC123,P-ABC123,,1,0,,,,,,,,,,test.user,,
mallu.com,DOMAIN,COM,mallu.com,COM-OTE-1API1,2018-06-25 08:48:18,2018-07-10 09:15:14,0000-00-00 00:00:00,2026-06-25 08:48:18,AUTORENEW,1Y,0,2026-06-25 08:48:18,2026-06-20 08:48:18,2026-06-26 08:48:18,2026-08-08 08:48:18,pay,2026-06-20 08:48:18,ns3.ispapi.net ns2.ispapi.net ns1.ispapi.net,ns3.ispapi.net ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-TSH1570393,P-TSH1570391,P-TSH1570392,P-TSH1570390,,1,0,,,,,,,,,,test.user,,
test-1102.dk,DOMAIN,DK,test-1102.dk,DK-OTE-1API1,2018-06-01 12:08:10,2018-06-01 12:08:10,0000-00-00 00:00:00,2024-05-30 12:08:10,AUTORENEW,1Y,1Y,2025-05-30 12:08:10,2025-05-22 12:08:10,2024-05-27 12:08:10,2025-05-27 12:08:10,expireunpaid,2025-05-27 12:08:10,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-TML1536893,P-TML1536893,P-TML1536893,P-TML1536893,,,,,,,,,,,,,test.user,,
test-001.ceo,DOMAIN,CEO,test-001.ceo,CENTRALNIC-OTE-1API,2018-05-24 14:26:00,2018-05-24 14:28:13,0000-00-00 00:00:00,2026-05-24 23:59:59,AUTORENEW,1Y,0,2026-05-24 23:59:59,2026-05-24 23:59:59,2026-07-07 23:59:59,2026-07-07 23:59:59,pay,2026-05-24 23:59:59,ns1.hexonet.net ns1.mail.ru ns.test-001.ceo,ns1.hexonet.net ns1.hexonet.net ns1.hexonet.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,,,,,,,,,,,test.user,,
aswqdewqddsa.co,DOMAIN,CO,aswqdewqddsa.co,ARI-OTE-1API1,2018-07-02 13:53:06,2022-07-07 14:26:01,0000-00-00 00:00:00,2026-07-02 13:53:06,AUTORENEW,1Y,0,2026-07-02 13:53:06,2026-06-25 13:53:06,2026-07-02 13:53:06,2026-08-15 13:53:06,pay,2026-06-25 13:53:06,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
test-101.wien,DOMAIN,WIEN,test-101.wien,RYCE-OTE-1API1,2018-06-13 09:02:33,2018-06-13 09:08:51,0000-00-00 00:00:00,2021-06-13 09:02:33,AUTORENEW,1Y,1Y,2022-06-13 09:02:33,2022-06-14 09:02:33,2021-07-18 09:02:33,2022-07-27 09:02:33,expireunpaid,2022-07-27 09:02:33,ns1.ispapi.net ns2.hexonet.net ns.test-101.wien,ns1.ispapi.net ns2.hexonet.net,ACTIVE,P-TML1553747,P-DMP1553754,P-TML1553747,P-TML1553747,,0,,,,,,,,,,,test.user,,
xn--mller12xx-q9a.com,DOMAIN,COM,müller12xx.com,COM-OTE-1API1,2018-07-05 11:38:00,2018-07-05 13:18:34,0000-00-00 00:00:00,2026-07-05 11:38:00,AUTORENEW,1Y,0,2026-07-05 11:38:00,2026-06-30 11:38:00,2026-07-06 11:38:00,2026-08-18 11:38:00,pay,2026-06-30 11:38:00,ns2.ispapi.net ns1.ispapi.net ns3.ispapi.net,ns1.ispapi.net ns2.ispapi.net ns3.ispapi.net,ACTIVE,P-ASH1585595,P-ASH1585593,P-ASH1585594,P-ASH1585592,,0,WHOISTRUSTEE,,,,,,,,,,test.user,,
schubidooo.com,DOMAIN,COM,schubidooo.com,COM-OTE-1API1,2018-07-03 11:55:57,2018-07-18 12:15:14,0000-00-00 00:00:00,2026-07-03 11:55:57,AUTORENEW,1Y,0,2026-07-03 11:55:57,2026-06-28 11:55:57,2026-07-04 11:55:57,2026-08-16 11:55:57,pay,2026-06-28 11:55:57,ns3.ispapi.net ns2.ispapi.net ns1.ispapi.net,ns3.ispapi.net ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-ABC123,P-ABC123,P-ABC123,P-ABC123,,1,0,,,,,,,,,,test.user,,
aswqdewqddsa.es,DOMAIN,ES,aswqdewqddsa.es,ES-OTE-1API1,2018-07-02 13:59:58,2018-07-02 13:59:55,0000-00-00 00:00:00,2019-07-02 13:59:58,AUTORENEW,1Y,1Y,2020-07-01 13:59:58,2020-06-22 13:59:58,2019-06-30 13:59:58,2020-07-09 13:59:58,expireunpaid,2020-07-09 13:59:58,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
test-1001.dk,DOMAIN,DK,test-1001.dk,DK-OTE-1API1,2018-05-29 08:07:56,2018-05-29 08:07:56,0000-00-00 00:00:00,2024-05-27 08:07:56,AUTORENEW,1Y,1Y,2025-05-27 08:07:56,2025-05-19 08:07:56,2024-05-24 08:07:56,2025-05-24 08:07:56,expireunpaid,2025-05-24 08:07:56,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
loll.com,DOMAIN,COM,loll.com,COM-OTE-1API1,2018-05-21 20:45:42,2018-05-21 20:45:42,0000-00-00 00:00:00,2026-05-21 20:45:42,AUTORENEW,1Y,0,2026-05-21 20:45:42,2026-05-16 20:45:42,2026-05-22 20:45:42,2026-07-04 20:45:42,pay,2026-05-16 20:45:42,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
test-002.best,DOMAIN,BEST,test-002.best,CENTRALNIC-OTE-1API,2018-05-24 15:24:40,2018-05-24 15:24:40,0000-00-00 00:00:00,2026-05-24 23:59:59,AUTORENEW,1Y,0,2026-05-24 23:59:59,2026-05-24 23:59:59,2026-07-07 23:59:59,2026-07-07 23:59:59,pay,2026-05-24 23:59:59,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TML1526018,P-TUH1260830,P-TUH1260830,,0,,,,,,,,,,,test.user,,
test-1101.dk,DOMAIN,DK,test-1101.dk,DK-OTE-1API1,2018-06-01 12:05:32,2018-06-01 12:05:32,0000-00-00 00:00:00,2024-05-30 12:05:32,AUTORENEW,1Y,1Y,2025-05-30 12:05:32,2025-05-22 12:05:32,2024-05-27 12:05:32,2025-05-27 12:05:32,expireunpaid,2025-05-27 12:05:32,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-TML1536892,P-TML1536892,P-TML1536892,P-TML1536892,,,,,,,,,,,,,test.user,,
superdomain123.es,DOMAIN,ES,superdomain123.es,ES-OTE-1API1,2018-07-02 14:03:36,2018-07-02 14:03:32,0000-00-00 00:00:00,2019-07-02 14:03:36,AUTORENEW,1Y,1Y,2020-07-01 14:03:36,2020-06-22 14:03:36,2019-06-30 14:03:36,2020-07-09 14:03:36,expireunpaid,2020-07-09 14:03:36,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
anthony.org,DOMAIN,ORG,anthony.org,ORG-OTE-1API1,2018-06-22 07:07:14,2020-09-09 17:34:00,0000-00-00 00:00:00,2026-06-22 07:07:14,AUTORENEW,1Y,0,2026-06-22 07:07:14,2026-06-17 07:07:14,2026-06-23 07:07:14,2026-08-05 07:07:14,pay,2026-06-17 07:07:14,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-TSH1566032,P-TSH1566030,P-TSH1566031,P-TSH1566029,,1,0,,,,,,,,,,test.user,,
superdomain12345.es,DOMAIN,ES,superdomain12345.es,ES-OTE-1API1,2018-07-02 14:03:36,2018-07-02 14:03:32,0000-00-00 00:00:00,2019-07-02 14:03:36,AUTORENEW,1Y,1Y,2020-07-01 14:03:36,2020-06-22 14:03:36,2019-06-30 14:03:36,2020-07-09 14:03:36,expireunpaid,2020-07-09 14:03:36,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
test-001.best,DOMAIN,BEST,test-001.best,CENTRALNIC-OTE-1API,2018-05-24 12:08:52,2018-05-24 12:15:53,0000-00-00 00:00:00,2026-05-24 23:59:59,AUTORENEW,1Y,0,2026-05-24 23:59:59,2026-05-24 23:59:59,2026-07-07 23:59:59,2026-07-07 23:59:59,pay,2026-05-24 23:59:59,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,,,,,,,,,,,test.user,,
test-702.dk,DOMAIN,DK,test-702.dk,DK-OTE-1API1,2018-05-23 09:52:11,2018-05-23 09:52:11,0000-00-00 00:00:00,2024-05-21 09:52:11,AUTORENEW,1Y,1Y,2025-05-21 09:52:11,2025-05-13 09:52:11,2024-05-18 09:52:11,2025-05-18 09:52:11,expireunpaid,2025-05-18 09:52:11,ns2.ispapi.net ns1.google.com ns2.google.com ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
superdomain123456.es,DOMAIN,ES,superdomain123456.es,ES-OTE-1API1,2018-07-02 14:03:36,2018-07-02 14:03:33,0000-00-00 00:00:00,2019-07-02 14:03:36,AUTORENEW,1Y,1Y,2020-07-01 14:03:36,2020-06-22 14:03:36,2019-06-30 14:03:36,2020-07-09 14:03:36,expireunpaid,2020-07-09 14:03:36,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
mallu123.academy,DOMAIN,ACADEMY,mallu123.academy,DONUTS-OTE-1API1,2018-07-03 08:58:36,2022-07-14 08:21:54,0000-00-00 00:00:00,2026-07-03 08:58:36,AUTORENEW,1Y,0,2026-07-03 08:58:36,2026-06-28 08:58:36,2026-07-04 08:58:36,2026-08-16 08:58:36,pay,2026-06-28 08:58:36,ns3.ispapi.net ns2.ispapi.net ns1.ispapi.net,ns3.ispapi.net ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-TSH1582332,P-TSH1582330,P-TSH1582331,P-TSH1582329,,1,WHOISTRUSTEE_DONUTS,,,,,,,,,,test.user,,
test-anthony-123.com,DOMAIN,COM,test-anthony-123.com,COM-OTE-1API1,2018-06-06 05:45:42,2018-06-06 05:45:42,0000-00-00 00:00:00,2026-06-06 05:45:42,AUTORENEW,1Y,0,2026-06-06 05:45:42,2026-06-01 05:45:42,2026-06-07 05:45:42,2026-07-20 05:45:42,pay,2026-06-01 05:45:42,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
test-1010.cologne,DOMAIN,COLOGNE,test-1010.cologne,RYCE-OTE-1API1,2018-06-25 15:41:00,2018-06-25 15:40:59,0000-00-00 00:00:00,2022-06-25 15:41:00,AUTORENEW,1Y,1Y,2023-06-25 15:41:00,2023-06-26 15:41:00,2022-07-30 15:41:00,2023-08-08 15:41:00,expireunpaid,2023-08-08 15:41:00,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TML1570830,P-TML1570830,P-TML1570830,P-TML1570830,,0,,,,,,,,,,,test.user,,
middlewarego.com,DOMAIN,COM,middlewarego.com,COM-OTE-1API1,2018-07-06 11:28:05,2018-07-21 11:45:09,0000-00-00 00:00:00,2026-07-06 11:28:05,AUTORENEW,1Y,0,2026-07-06 11:28:05,2026-07-01 11:28:05,2026-07-07 11:28:05,2026-08-19 11:28:05,pay,2026-07-01 11:28:05,ns1.registrant-verification.ispapi.net ns3.registrant-verification.ispapi.net ns2.registrant-verification.ispapi.net,ns3.registrant-verification.ispapi.net ns1.registrant-verification.ispapi.net ns2.registrant-verification.ispapi.net,ACTIVE,P-TSH1566032,P-TSH1566032,P-TSH1566032,P-TSH1566032,,0,0,,,,,,,,,,test.user,,
anthonyistesting1.com,DOMAIN,COM,anthonyistesting1.com,COM-OTE-1API1,2018-05-30 05:56:13,2018-06-14 06:15:16,0000-00-00 00:00:00,2026-05-30 05:56:13,AUTORENEW,1Y,0,2026-05-30 05:56:13,2026-05-25 05:56:13,2026-05-31 05:56:13,2026-07-13 05:56:13,pay,2026-05-25 05:56:13,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE clientTransferProhibited,P-TSH1533622,P-TSH1533620,P-TSH1533621,P-TSH1533619,,1,WHOISTRUSTEE,,,,,,,,,,test.user,,
aswqdewqddsa.com,DOMAIN,COM,aswqdewqddsa.com,COM-OTE-1API1,2018-07-02 13:53:06,2018-07-02 13:53:06,0000-00-00 00:00:00,2026-07-02 13:53:06,AUTORENEW,1Y,0,2026-07-02 13:53:06,2026-06-27 13:53:06,2026-07-03 13:53:06,2026-08-15 13:53:06,pay,2026-06-27 13:53:06,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
superdomain1234.es,DOMAIN,ES,superdomain1234.es,ES-OTE-1API1,2018-07-02 14:03:35,2018-07-02 14:03:32,0000-00-00 00:00:00,2019-07-02 14:03:35,AUTORENEW,1Y,1Y,2020-07-01 14:03:35,2020-06-22 14:03:35,2019-06-30 14:03:35,2020-07-09 14:03:35,expireunpaid,2020-07-09 14:03:35,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
hhpat.com,DOMAIN,COM,hhpat.com,COM-OTE-1API1,2018-05-21 06:44:13,2018-05-21 06:44:13,0000-00-00 00:00:00,2026-05-21 06:44:13,AUTORENEW,1Y,0,2026-05-21 06:44:13,2026-05-16 06:44:13,2026-05-22 06:44:13,2026-07-04 06:44:13,pay,2026-05-16 06:44:13,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
test-1010.wien,DOMAIN,WIEN,test-1010.wien,RYCE-OTE-1API1,2018-06-22 09:11:20,2018-06-22 09:11:19,0000-00-00 00:00:00,2020-06-22 09:11:20,AUTORENEW,1Y,1Y,2021-06-22 09:11:20,2021-06-23 09:11:20,2020-07-27 09:11:20,2021-08-05 09:11:20,expireunpaid,2021-08-05 09:11:20,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-VKN1566188,P-VKN1566188,P-VKN1566188,P-VKN1566188,,0,,,,,,,,,,,test.user,,
test-501.cologne,DOMAIN,COLOGNE,test-501.cologne,RYCE-OTE-1API1,2018-06-20 14:06:38,2019-04-09 09:18:13,0000-00-00 00:00:00,2022-06-20 14:06:38,AUTORENEW,1Y,1Y,2023-06-20 14:06:38,2023-06-21 14:06:38,2022-07-25 14:06:38,2023-08-03 14:06:38,expireunpaid,2023-08-03 14:06:38,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-TUH1563718,P-TUH1563718,P-TUH1563718,P-TUH1563718,,0,,,,,,,,,,,test.user,,
test-703.dk,DOMAIN,DK,test-703.dk,DK-OTE-1API1,2018-05-23 09:57:34,2018-05-23 09:57:34,0000-00-00 00:00:00,2024-05-21 09:57:34,AUTORENEW,1Y,1Y,2025-05-21 09:57:34,2025-05-13 09:57:34,2024-05-18 09:57:34,2025-05-18 09:57:34,expireunpaid,2025-05-18 09:57:34,ns3.google.com ns4.google.com,,REQUESTEDCREATE,P-TML1525341,P-TML1525341,P-TML1525341,P-TML1525341,,,,,,,,,,,,,test.user,,
test-201.koeln,DOMAIN,KOELN,test-201.koeln,RYCE-OTE-1API1,2018-06-15 17:32:49,2018-06-15 17:32:48,0000-00-00 00:00:00,2022-06-15 17:32:49,AUTORENEW,1Y,1Y,2023-06-15 17:32:49,2023-06-16 17:32:49,2022-07-20 17:32:49,2023-07-29 17:32:49,expireunpaid,2023-07-29 17:32:49,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,P-VKN1557054,P-VKN1557054,P-VKN1557054,P-VKN1557054,,0,,,,,,,,,,,test.user,,
test-903.dk,DOMAIN,DK,test-903.dk,DK-OTE-1API1,2018-05-28 08:18:39,2018-05-28 08:18:39,0000-00-00 00:00:00,2024-05-26 08:18:39,AUTORENEW,1Y,1Y,2025-05-26 08:18:39,2025-05-18 08:18:39,2024-05-23 08:18:39,2025-05-23 08:18:39,expireunpaid,2025-05-23 08:18:39,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,REQUESTEDCREATE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,,,,,,,,,,,,test.user,,
test-101.koeln,DOMAIN,KOELN,test-101.koeln,RYCE-OTE-1API1,2018-06-13 14:05:27,2018-06-13 14:20:25,0000-00-00 00:00:00,2022-06-13 14:05:27,AUTORENEW,1Y,1Y,2023-06-13 14:05:27,2023-06-14 14:05:27,2022-07-18 14:05:27,2023-07-27 14:05:27,expireunpaid,2023-07-27 14:05:27,ns2.ispapi.net ns1.ispapi.net,ns1.ispapi.net ns2.ispapi.net,ACTIVE,09d9cfd5560c18fc,P-DMP1554082,P-VKM1554075,P-TSH1554074,,0,,,,,,,,,,,test.user,,
test-1010.xn--3ds443g,DOMAIN,XN--3DS443G,test-1010.在线,TELEINFO-OTE-1API1,2018-06-29 09:25:14,2018-06-29 09:27:17,0000-00-00 00:00:00,2019-06-29 09:25:14,AUTORENEW,1Y,1Y,2020-06-28 09:25:14,2020-06-23 09:25:14,2019-06-30 09:25:14,2020-08-11 09:25:14,expireunpaid,2020-08-11 09:25:14,ns2.ispapi.net ns1.hexonet.net,ns2.ispapi.net ns1.hexonet.net ns1.hexonet.net ns1.hexonet.net,PENDINGCREATE,P-TUH1260830,P-TUH1260830,P-TUH1260830,P-TUH1260830,,0,0,,,,,,,,,,test.user,,
